Job title,Company name,Date,Location,Skills,Links,Salary,Requirements
Software Project Manager,Onecard,1 month ago,"Nasr City, Cairo, Egypt ",Full timeExperienced · 8+ Yrs of Exp · Information Technology (IT) · UNIX · Linux · Python · Ruby · Java · Programming · HTTP · SSL · SMTP,https://wuzzuf.net/jobs/p/Y5EzOE0TH8DJ-Software-Project-Manager-Onecard-Cairo-Egypt?o=103&l=sp&t=sj&a=python|search-v3|hpb,Confidential,8 years of experience (2 years as Project Manager)| Proven experience in Software Project Management| Proven experience in Agile Methodologies| Experience in project management tools| Strong Communication and Presentation skills| Strong Analysis skills| Strong team management and interpersonal skills
Senior Quality Control Engineer,700 apps,1 month ago,"Mohandessin, Giza, Egypt ",Full timeWork from homeExperienced · 5 - 8 Yrs of Exp · Quality Control · Quality Assurance · Information Technology (IT) · Computer Science · Selenium · SoapUI · SQL · Testing · Quality · Web Applications,https://wuzzuf.net/jobs/p/iZnVxf7c4eiP-Senior-Quality-Control-Engineer-700-apps-Giza-Egypt?o=104&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelor's degree in Computer Science, Information Systems, or other Information Technology specialization.| 5-8 years of experience in performing quality control for web applications.| 3:5 years of experience in Automation Testing is a must. | Experience performing manual testing (functional, performance, other).| Experience documenting test cases, test plans, and test plan execution reports.| Experience preparing and executing automated functional testing.| Experience maintaining quality metrics.| Experience developing complicated test scripts using python, Perl, or others.| Experience preparing and executing performance and scalability testing.| Experience testing REST interfaces.| Experience writing SQL queries in support of test automation.| Working in an organization deeply adhering to the Scrum methodology."
Artificial Intelligence/Machine Learning Developer,Akwad,1 month ago,"Sidi Bishr, Alexandria, Egypt ",Full timeEntry Level · 1 - 5 Yrs of Exp · Software Engineering · Machine Learning · Information Technology (IT) · Computer Science · Software Development · Java · Python · Engineering · javaScript · Programming,https://wuzzuf.net/jobs/p/gzK3nC9VG6rd-Artificial-IntelligenceMachine-Learning-Developer-Akwad-Alexandria-Egypt?o=105&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Up to 5 years of work experience in the field of software engineering and research.| Understand the latest industrial developments in AI/ML.| Ability to translate requirements into design specifications and experience in developing design documents.| Strong background in UI development and familiarity with modern web application frameworks (Angular, React, etc.), Full stack application development experience.| Strong background in WCF, REST API, SOAP, and web-socket implementations.| Experience in AI/ML technologies and familiarity with contemporary Cloud Architectures, Virtualization and Containerization methods, tools, and techniques.| Basic understanding of networking protocols and concepts.| Good understanding of design patterns.| Willing to learn new programming languages quickly.| Good Understanding of WebRTC technology.| Experience working on large scale software projects.| Expected Professional Skills:| Good programming and problem-solving spirit.| Excellent verbal, written, and effective communication skills.| Hands on development experience in JavaScript/Python/Java/Node.js.| Demonstrated ability to achieve stretch goals in a highly innovative and fast-paced environment.| Effective time-management, organizational, and prioritization skills.| A high level of attention to detail, excellent follow-through, and reliability| Strong sense of responsibility, accountability, and passionate about quality of work, desire to learn and take ownership| Prioritize and juggle between multiple projects based on business needs.| Should have an understanding of conversational AI and related platforms like Dialogflow, Microsoft Azure bot Services."
Web Developer,PGLS,1 month ago,"Cairo, Egypt ",Full timeExperienced · 4 - 6 Yrs of Exp · Web Development · Information Technology (IT) · CSS · HTML · PHP · Java · Python · Development · Computer Science · Software Development,https://wuzzuf.net/jobs/p/5ua01IHkUqMu-Web-Developer-PGLS-Cairo-Egypt?o=106&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelor's degree or equivalent experience in Computer Science| Experience using HTML, CSS, and JavaScript| Proficiency in at least one server-side technology (Java, PHP, NodeJS, Python, Ruby)| Ability to multi-task, organize, and prioritize work| Experience in E-Commerce is preferred.| Full-stack experience is a plus."
DevOps Engineer,Infinity Business Solutions,1 month ago,"Maadi, Cairo, Egypt ",Full timeExperienced · 3+ Yrs of Exp · DevOps · AWS · Kubernetes · Jenkins · Linux · Git · Docker · Python · Software · Information Technology (IT),https://wuzzuf.net/jobs/p/sW7f0iyBMsdI-DevOps-Engineer-Infinity-Business-Solutions-Cairo-Egypt?o=107&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"3+ years DevOps/Software engineer experience| Strong scripting skills / cli tools (Bash, Python, Go)| Experience with containers and container orchestration platforms (Docker/Kubernetes)| Experience with servers/proxies (nginx, apache, haproxy, etc.)| Experience with git and web development best practices (12 factor applications)| Experience with Linux| Experience with configuration management tools (Puppet, Ansible, etc.)| Experience with infrastructure as code and gitops (Terraform, Helm, ArgoCD, etc.)| Experience with deploying and managing continuous integration/deployment (Jenkins, CirlceCI, ArgoCD, etc.)| Knowledge with object stores (S3, geographically distributed storage) "
Computer Vision Engineer,Confidential -,1 month ago,"Nasr City, Cairo, Egypt ",Full timeExperienced · 3+ Yrs of Exp · Mobile Image Processing · Computer Science · OpenCV · OpenGL · Bitbucket · Robust · PRD · Objective-C · Image Processing · C++,https://wuzzuf.net/jobs/p/hOOOYgWB6iHp-Computer-Vision-Engineer-Cairo-Egypt?o=108&l=sp&t=sj&a=python|search-v3|hpb,"Confidential, Attractive Package, Medical Insurance With Best Benefits In The Market."," Proficiency in C++11 with a fair knowledge of C++ standard library containers and algorithms; with at least 3 years of experience.|   Strong coding with Python, or Java. (is a plus)|   Experience with computer vision processing (OpenCV similar)|   Knowledge of GPU programming (OpenCL, CUDA) or shader programming (GLSL, HLSL) is a plus|   Experience with deep learning frameworks (Tensorflow, Keras, PyTorch, MXNet, etc.) is a plus|   Excellent problem solving ability|   Basic Android and/or iOS knowledge is a plus|   Strong verbal and written communication skills in English|   Bachelor's degree or equivalent in relevant field (e.g. Computer Science, Machine Learning, Applied Mathematics, Engineering)."
Software Engineer,SABA,1 month ago,"Heliopolis, Cairo, Egypt ",Full timeEntry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Engineering · Software · Design · Python · Java · Development,https://wuzzuf.net/jobs/p/TK5WIF3FdF2O-Software-Engineer-SABA-Cairo-Egypt?o=109&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelor’s degree in software engineering or information technology| 1+ years experience engineering software| Proven ability to document design processes, including development, tests, analytics, and troubleshooting| Experience with rapid development cycles in a mobile-based environment| Strong scripting and test automation abilities"
Full Stack Node.js Developer,Master Linux,1 month ago,"Heliopolis, Cairo, Egypt ",Full timeExperienced · 2 - 5 Yrs of Exp · GraphQL · Restful API · Java · Node.js · Full Stack · Software Development · Agile · NoSQL · SQL · HTML,https://wuzzuf.net/jobs/p/86QFMvEq8do9-Full-Stack-Nodejs-Developer-Master-Linux-Cairo-Egypt?o=110&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"2 to 5 years’ experience with Full-Stack development.| Deep experience in React.Js and Node.Js.| Bachelor's in Computer Science or other relevant field of study| Familiarity with Angular-material, Fuse Theme, GraphQL| Programming Languages: Javascript, HTML, CSS. Nice to have: Ruby, Python.| Database experience: Both SQL and NoSQL| Deep knowledge of Node JS and React practices and commonly used modules based on extensive work experience creating self-contained, reusable and testable modules and components.| A deep understanding of web technology stack including extensive experience in Node JS stack"
Linux System Administrator,OpenCode,1 month ago,"Cairo, Egypt ",Full timeExperienced · 2+ Yrs of Exp · Telecommunication · MNOs · VAS · SS7 · VXML · ISUP · MAP · CAP · INAP · SOAP,https://wuzzuf.net/jobs/p/pDhUODRcfxHZ-Linux-System-Administrator-OpenCode-Cairo-Egypt?o=111&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"2+ years of Computer and/or Telecom Engineering| Excellent knowledge in Linux System Administration| Good background in networking technology| Good DB and SQL background, MySQL administration and maintenance| English is a must; a second language is an advantage| Excellent customer service skills, both verbal and written| Ability to work with schedules and deadlines| Ability to work in an international environment| Ability to learn new technology and use it| Teamwork skills, can-do attitude, must be assertive and approachable| Specify technology in a way that customers can understand"
Word Press Developer,MWG,1 month ago,"Nasr City, Cairo, Egypt ",Full timeExperienced · 2+ Yrs of Exp · Computer Science · Software Development · HTML5 · CSS · javaScript · React · Python · Ruby · Java · PHP,https://wuzzuf.net/jobs/p/8cuLZAScnVh1-Word-Press-Developer-MWG-Cairo-Egypt?o=112&l=sp&t=sj&a=python|search-v3|hpb,"Confidential, Medical, Life and social insurance after 3 months","2+ years of experience with WordPress.| Excellent knowledge of WordPress is a must.| Strong organizational and project management skills.| Proficiency in fundamental front end languages such as HTML5, CSS3, and JavaScript.| Familiarity with JavaScript frameworks such as Angular +2, React, and Vue Js are preferred.| Proficiency in server-side languages such as PHP, Node Js, Python.| Familiarity with database technology such as MySQL and MongoDB.| Experience with creating custom WordPress plugins is a plus.| Good understanding of SEO principles if possible and ensuring that applications will adhere to them.| Ability to manage multiple deadlines and time-sensitive deliverables.| Excellent verbal communication skills.| Good problem-solving skills.| Attention to detail.| Previous development firm/agency experience preferred."
Senior Computer Vision Engineer,Confidential -,1 month ago,"Maadi, Cairo, Egypt ",Full timeExperienced · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · Computer Engineering · Machine Learning · Engineering · Python · Linux · Keras · PyTorch · Tensorflow,https://wuzzuf.net/jobs/p/tyWHBV92LYlk-Senior-Computer-Vision-Engineer-Cairo-Egypt?o=113&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"This individual must have the ability to effectively product-ionize existing prototypes and service models at all stages of development.| This employee is expected to have backgrounds in computer vision/deep learning, and is passionate about developing production-ready, high-quality software.| The ideal candidate will be passionate about artificial intelligence and stay up-to-date with the latest developments in the field."
MIS Analyst,Raya Contact Center,2 months ago,"6th of October, Giza, Egypt ",Full timeEntry Level · 1 - 2 Yrs of Exp · GSuite · Google Apps Script · Java Script · SQL · Python · Data Studio · English · Microsoft Office · Tableau · MIS,https://wuzzuf.net/jobs/p/p2UkKIBbxAIG-MIS-Analyst-Raya-Contact-Center-Giza-Egypt?o=114&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Fluent in English| Professional experience with Google Suite Environment (including Data Studio).| Experience with Google Apps Script and JavaScript.| Basic understanding of and willingness to learn Python and/or R.| Familiarity with Data Visualization/BI Tools (Tableau, Power Bi).| Familiar with ETL concepts and resources utilized in the processes of automated data collection, formatting, cleansing, and loading to different software and tools (spreadsheets, statistical apps, graphical presentation tools, and BI applications).| Six Sigma Green Belt - Minitab awareness.| Proficiency in Microsoft Office (Mainly Excel & PPT)."
ERPNext Developer,Kandil Industries,2 months ago,"10th of Ramadan City, Cairo, Egypt ",Full timeExperienced · 4 - 7 Yrs of Exp · Python · Information Technology (IT) · ERPNext · Computer Science · JavaScript · Computer Engineering · Frappe · HTML · Linux · Operating Systems,https://wuzzuf.net/jobs/p/6exl7wE6kK51-ERPNext-Developer-Kandil-Industries-Cairo-Egypt?o=115&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"B.C of Computer Science.| Operating System: Linux| Languages and tools: Python, Javascript, HTML| Technologies / Frameworks: Frappè"
System Admin,El Nasr Group,2 months ago,"Heliopolis, Cairo, Egypt ",Full timeExperienced · 2 - 4 Yrs of Exp · Information Technology (IT) · Computer Science · System Administration · Network Administration · System Security · Python · WAN · LAN · Networks · Installation/Maintenance/Repair,https://wuzzuf.net/jobs/p/uv3bjmHYcEpS-System-Admin-El-Nasr-Group-Cairo-Egypt?o=116&l=sp&t=sj&a=python|search-v3|hpb,"Confidential, Social & Medical insurance","2-4 years of database, network administration, or system administration experience.| Experience with databases, networks (LAN, WAN) and patch management.| Knowledge of system security (e.g. intrusion detection systems) and data backup/recovery.| Ability to create scripts in Python, Perl or other language.| Familiarity with various operating systems and platforms.| Resourcefulness and problem-solving attitude.| Excellent communication skills."
Senior Back End PHP Developer,Second profit  ,2 months ago,"Heliopolis, Cairo, Egypt ",Full timeExperienced · 5+ Yrs of Exp · PHP · Programming · Symfony · MySQL · AWS · Software Development · Laravel · Docker · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/bxr3PDE60TyO-Senior-Back-End-PHP-Developer-Second-profit-Cairo-Egypt?o=117&l=sp&t=sj&a=python|search-v3|hpb,Confidential," 5+ years industry experience in backend development |  Good communication skills and collaborative approach to working in a team | Profound PHP knowledge, SOLID design principles|  Experience with other languages (e.g.python) is a plus.| Experience with building REST and GraphQL APIs|  Experience with modern web frameworks like Laravel or Symfony. | Experience with different databases/storage backends (MySQL, NoSQL, PostgreSQL, Elasticsearch or Redis) and messaging systems (RabbitMQ) |  Experience in building larger-scale content management applications merging data from many different sources |  Experience with cloud services providers (like AWS or digital ocean Cloud Platform), container technologies (Docker, Kubernetes), scalable microservices architecture. | Strong focus on testing, monitoring, benchmarking, and experience with task automation | Curiosity to learn new technologies, programming languages, and paradigms "
Sr. Data Governance,MigrationIT.com,15 days ago,"Nasr City, Cairo, Egypt ",Full timeExperienced · 5 - 7 Yrs of Exp · Cloudera · Cloudera Tool · Data Managment · Data Governance · Computer Science · Information Technology (IT) · SQL · C++ · Data Modelling · IT/Software Development,https://wuzzuf.net/jobs/p/ecKLVxIGoinc-Sr-Data-Governance-MigrationIT-com-Cairo-Egypt?o=118&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"5-7 years of exp. in a data analysis, working on data integration, data modelling and metadata management.| BSC of Computer Science, Software Engineering, Systems Analysis, or Information Systems.| Exp. with Cloudera tool| Exp. with Agile/Scrum is valuable"
"Supervisor, Mobile Money",Orange Egypt,25 days ago,"Smart Village, Giza, Egypt ",Full timeEntry Level · 0 - 2 Yrs of Exp · Oracle · LINUX · Programming · IT · IT/Software Development · Engineering - Telecom/Technology,https://wuzzuf.net/jobs/p/tK0XLC6d6nYR-Supervisor-Mobile-Money-Orange-Egypt-Giza-Egypt?o=119&l=sp&t=sj&a=python|search-v3|hpb,Confidential,Bachelor degree in Telecommunication and Electronics Engineering or Computer Science
Full Stack Developer,Confidential -,24 days ago,"Jeddah, Saudi Arabia ",Full timeExperienced · 2 - 5 Yrs of Exp · PHP · javaScript · MongoDB · linux · laravel · Software Development · Nginx · Information Technology (IT) · Computer Science · Angular,https://wuzzuf.net/jobs/p/gdt2IneBY15M-Full-Stack-Developer-Jeddah-Saudi-Arabia?o=120&l=sp&t=sj&a=python|search-v3|hpb,"3,750 to 4,500 SAR per month, Accommodation Included Travel Ticket, Medical insurance.","Expertise in front-end technologies, including JavaScript, CSS3 and HTML5 and third-party libraries such as React Js, Angular, jQuery, and LESS.| Knowledge of server-side programming languages including Java, PHP, Python.| Familiarity with DBMS technology, including MongoDB and MySQL and caching mechanisms such as Redis, Memcached and Varnish.| Experience working with Nginx or Apache servers with a solid background in Linux."
Computer Instructor,Ultratech Solutions,5 days ago,"New Cairo, Cairo, Egypt ",Full timePart timeFreelance / ProjectEntry Level · 1 - 5 Yrs of Exp · Teaching · Training · Education · Computer Skills · Computer Science · Computer · IT/Software Development · Education/Teaching · Training/Instructor,https://wuzzuf.net/jobs/p/336WuZ1j0F3P-Computer-Instructor-Ultratech-Solutions-Cairo-Egypt?o=121&l=sp&t=sj&a=python|search-v3|hpb,"Confidential, bonus","Hyperactivity & Flexibility in dealing with Kids and teens with an age that ranges between (6 -18)| Highly effective Verbal Communication, interpersonal, and listening skills.| Excellent teaching & Instructional skills.| Self-Development and fast learning skills in order to study, practice, and develop the classroom experience all the way.| Monitor kids Progress in sessions and handle feedback.| Able to perform technical projects, simplify and transfer the technical knowledge to students.| Energetic, responsible, detail-conscious with a caring nature for education and providing the right learning process for every student.| Patient and Solutions oriented.| Ability to manage the classroom with the required safety standards.| Ability to multi-task and work effectively in high energy, fast-paced environment.| Ability to Work with the curriculum development team to develop, edit, and suggest different educational projects.| Excellent organizational and presentation skills.| Excellent command of spoken English.| High tolerant and adaptable to constant change resulting from our rapid growth."
Big Data Instructor,EPSILON TRAINING CENTER,5 days ago,"Nasr City, Cairo, Egypt ",Part timeExperienced · 1 - 5 Yrs of Exp · Big Data · Training · IT · IT/Software Development · Engineering - Telecom/Technology · Training/Instructor,https://wuzzuf.net/jobs/p/J9aHFRzFC2aa-Big-Data-Instructor-EPSILON-TRAINING-CENTER-Cairo-Egypt?o=122&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Minimum of a Master’s Degree in a Quantitative Science, Technology, Engineering, or Mathematics-related field; Computer Science and Statistics preferred.| Proficiency in statistical computing/machine learning and/or programming in R and/or Python.| Experience/extensive knowledge in R or Python data analysis.| Demonstrated experience/knowledge of Statistics and Machine Learning from both theoretical and applied perspectives.| Experience in developing a curriculum or providing training in a client-facing endeavor.| A good sense of the relevance of academic data science to industrial applications.| Forward-thinking with a strong growth mentality, i.e. constantly strengthening yourself on all fronts relevant to the growth of our school.| Passionate about teaching and helping your students succeed in their careers.| A team player who can multitask if necessary and can step up to new challenges in a growing company."
Senior Backend Engineer,Digified,1 month ago,"Cairo, Egypt ",Full timeExperienced · 4 - 6 Yrs of Exp · Information Technology (IT) · Software Development · CSS · javaScript · MySQL · Agile · Software · Computer Science · PHP · HTML,https://wuzzuf.net/jobs/p/wWB6N1fqVWJU-Senior-Backend-Engineer-Digified-Cairo-Egypt?o=123&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"B.A degree in computer science, software engineering| Ability to program confidently in a web language “Open Source Technologies” ( PHP, MYSQL,Python)| Developed with at least one CMS framework or web application framework ”Laravel”.| Ability to perform in a fast-paced, deadline-driven environment.| Enthusiasm for innovation in the tech industry, including continuous learning and improvement.| Understands the technologies and languages which power the web such as HTML, CSS, and JavaScript.| Experience with Git or another version control system.| Ability to to follow Deployment process of CI and CD.| Hands on dockers and kubernetes.| Experience in Agile life cycle and development."
Senior DevOps Engineer,Paymob Solutions,1 month ago,"Maadi, Cairo, Egypt ",Full timeExperienced · 2 - 4 Yrs of Exp · Computer Science · AWS · Information Technology (IT) · Ansible · RDS · EC2 · Kubernetes · MongoDB · Networking · S3,https://wuzzuf.net/jobs/p/2cpsM1OaI0Es-Senior-DevOps-Engineer-Paymob-Solutions-Cairo-Egypt?o=124&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Knowledgeable in networking and security| Experience using ELK/ Elastic Stack| Experience managing common AWS services (EC2, RDS, S3, VPC, CloudFormation etc.)| Experience with containerization technologies such as Docker and Kubernetes| Knowledgeable of configuration management frameworks such as Puppet, Chef or Ansible| You are comfortable interacting with customers and have the ability to communicate effectively\Experience in basic administration of (MySQL, MSSQL, Postgres, DynamoDB, MongoDB, ElasticSearch)| AWS Certifications preferred but not required| Experience working in regulated environments (HIPAA, PCI, ITAR, etc)"
Full Stack Developer (UI/UX),Sidera Immigration Consulting Inc.,10 days ago,"Cairo, Egypt ",Freelance / ProjectWork from homeExperienced · 2+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · HTML · Angular · PHP · React · .NET · Java,https://wuzzuf.net/jobs/p/8wOhvmBjDxvB-Full-Stack-Developer-UIUX-Sidera-Immigration-Consulting-Inc-Cairo-Egypt?o=125&l=sp&t=sj&a=python|search-v3|hpb,"4,000 to 6,000 EGP per month","Degree in Computer Science or Computer Engineering| Strong organizational and project management skills.| Proficiency with fundamental front end languages such as HTML, CSS and JavaScript.| Familiarity with JavaScript frameworks such as Angular JS, React and Amber.| Proficiency with server side languages such as Python, Ruby, Java, PHP and .Net."
IT Consultant (Cyber & Cloud Security),AIMS International Egypt,11 days ago,"Cairo, Egypt ",Full timeManager · 5 - 15 Yrs of Exp · Linux · Azure · AWS · Computer Engineering · Computer Science · Engineering · Information Technology (IT) · Cloud · Security · Java,https://wuzzuf.net/jobs/p/maHqxcBFSyXu-IT-Consultant-Cyber-Cloud-Security-AIMS-International-Egypt-Cairo-Egypt?o=126&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelor’s degree in Computer Science, Information Technology, Computer Engineering, Engineering, Management Information Systems, or Computer Engineering or another relevant degree from a recognized University.| A Master’s degree in a relevant field or a recognized professional qualification| Minimum of 5 years of experience in securing cloud solutions (IaaS/PaaS/SaaS) including Incident Response, Security Engineering, Cloud architectures, and Tuning. | Experience with Linux, Windows operating systems and cloud provider ecosystems such as Amazon AWS and AZURE| Experience in architecting, designing, and programming applications and ample experience in high-level programming languages such as C++, C#, Java, Python, Visual Basic "
Software Architect,INTDV,1 month ago,"Cairo, Egypt ",Full timeExperienced · 7 - 12 Yrs of Exp · Architectur · Architect · Robotics · AI · Computer Engineering · Computer Science · AI Architect · Django · Pytorch · APIs,https://wuzzuf.net/jobs/p/hF0Kixxz1TVs-Software-Architect-INTDV-Cairo-Egypt?o=127&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelors degree in Computer Science or related field| Experience in designing and implementing solution architecture for products/projects that includes microservices.| 7-12 years of expereince| 1+ years experience developing and deploying applications on public cloud| 1+ years of experience in the DevOps life cycle.| 2+ years experience developing REST APIs| 2+ years of hands-on Solution Architect/Software Architect/Technical Lead role.| Experience with agile software development methods| Experience with unit and functional tests, preferably using test-driven development| Strong communications skills| Proven track record at managing multiple projects in a fast-paced cross-functional team environment."
BI Developer,Global Brands,15 days ago,"New Cairo, Cairo, Egypt ",Full timeWork from homeExperienced · 3+ Yrs of Exp · Information Technology (IT) · BI · Computer Science · SSRS · SSIS · SSAS · Power BI · ETL · Azure · IT/Software Development,https://wuzzuf.net/jobs/p/gL3V9utosADT-BI-Developer-Global-Brands-Cairo-Egypt?o=128&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"Bachelor’s degree in Computer Science, Statistics, Mathematics, Economics, Business, Engineering, or a related discipline| 3+ years of experience in developing visualization solutions with Tableau/Qlikview/Power BI | Strong proficiency in BI and Data warehouse concepts.| Experience in ETL tool like Microsoft SSIS/ADF and Data warehouse principles.| Having knowledge in Dimensional Data Modelling, Cube development and manipulations in SQL Server Analysis Services (SSAS).| Ability to anticipate and adapt to new technologies.| Experience in advanced analytics languages like Python as optional."
Senior Unity Developer,Confidential -,11 days ago,"Maadi, Cairo, Egypt ",Full timeWork from homeExperienced · 4 - 7 Yrs of Exp · Software Development · Unity · C# · Information Technology (IT) · Computer Science · Web Development · Software Engineering · Computer Engineering · Git · 3ds Max,https://wuzzuf.net/jobs/p/xCUguT87F4q3-Senior-Unity-Developer-Cairo-Egypt?o=129&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"4-7 years Unity experience, including experience with scripting, textures, animation, GUI styles, and user session management| Augmented and virtual reality previous experience.| Should have knowledge C# & python.| Have a strong knowledge of Algorithms and data structures and able to organize the data and storage format. | Excellent in developing efficient algorithms| Familiarity with level design and planning| Experience with Firebase API. Authentication and Real-time database. | Experience with mobile and console game development| Experience optimizing memory and space usage for support of older hardware| Ability to constantly learn and stay in touch with evolving Unity standards and development technologies| Strong understanding of object-oriented programming| Familiarity with current design and architectural patterns| Proficient knowledge of code versioning tools {{such as Git, BITBUCKET and GITHUB}"
Full Stack Developer (.Net Core & Angular 9+),SmartTech Systems,10 days ago,"Nasr City, Cairo, Egypt ",Full timeExperienced · 2+ Yrs of Exp · .NET · Angular · C# · Full stack · .Net Developer · .Net Core · Computer Science · Information Technology (IT) · Software Development · ASP.NET,https://wuzzuf.net/jobs/p/5uMs7J31TIRa-Full-Stack-Developer-Net-Core-Angular-9-SmartTech-Systems-Cairo-Egypt?o=130&l=sp&t=sj&a=python|search-v3|hpb,Confidential,Sc. in Computer Science or equivalent.| 2 + years of relevant experience.| Solid Knowledge in OOP and OOD using C#.NET.| Solid experience in web development using ASP.NET Core.| Solid experience in frontend development using Angular 9+ is a must.| Prior experience in developing angular apps with NGRX is a big plus.| Prior experience in developing angular apps using smart and dumb component patterns is a big plus.| Having skills in designing and working with Restful Web APIs is a must.| Having backend skills in using Repository & Unit of Work design patterns is a must.| Having Skills in using extra design patterns is a big plus.| Having SQL skills is a must.| Having No SQL Skills is a big plus.| Prior experience in Using SignalR is a big plus.| knowledge of the Domain-driven design approach is a big plus.| knowledge of the CQRS pattern is a big plus.| knowledge of working with Micro-services architecture is a big plus.| Azure Development skills are a big plus.| DevOps (CI & CD) Skills are a big plus.| Having skills to perform unit testing.| Having a little experience in developing mobile apps is a big plus.| Having experience in Python is a big plus.| Using GIT as version control.| Prior experience of working in an agile environment| Having skills in Sizing and estimating assigned tasks| Strong English is highly preferred.
Computer Science Instructor - Steam,iSchool,1 month ago,"New Cairo, Cairo, Egypt ",Full timeEntry Level · 1 - 2 Yrs of Exp · Instructor · Teaching · Education · Training · Information Technology (IT) · Computer Science · Programming · IT/Software Development · Engineering - Telecom/Technology · Education/Teaching,https://wuzzuf.net/jobs/p/u6I8ULw2hvMp-Computer-Science-Instructor---Steam-iSchool-Cairo-Egypt?o=131&l=sp&t=sj&a=python|search-v3|hpb,Confidential,"A passionate and inspiring knowledge seeker who is always the lead learner in every classroom.| Hyperactivity & Flexibility in dealing with Kids and teens with an age that ranges between (6 -17).| Highly effective Verbal Communication, interpersonal and listening skills. | Excellent teaching & Instructional skills.| Self-Development and fast learning skills in order to study, practice, and develop the classroom experience all the way. | Monitor kids Progress in sessions and handle feedback. | Able to perform technical projects, simplify and transfer the technical knowledge to students. | Able to deliver knowledge using STEAM educational approach. | Roll-up your sleeves” attitude, Energetic, responsible, details conscious with a caring nature for education and providing the right learning process for every student. | Patient and Solutions oriented. | Ability to manage the classroom with the required session’s standards. | Ability to multi-task and work effectively in a high energy, fast-paced environment. | Ability to Work with the curriculum development team to develop, to suggest different educational projects and classroom materials including sessions slides, exercises and projects. | Excellent organizational and presentation skills.| Excellent command of spoken English. | Highly tolerant and adaptable to constant change resulting from our rapid growth."
Junior DevOps Engineer,Beyond Solution,2 months ago,"Maadi, Cairo, Egypt ",Full timeWork from homeEntry Level · 1 - 3 Yrs of Exp · Computer Science · AWS · Linux · Rest · Information Technology (IT) · SonarQube · Docker · XRat · Jira · Telecom ENgineering,https://wuzzuf.net/jobs/p/m5dxu3Unhxon-Junior-DevOps-Engineer-Beyond-Solution-Cairo-Egypt?o=132&l=sp&t=sj&a=python|search-v3|hpb,"Confidential, Medical Insurance","You will have space to learn and apply your learning findings. We are looking for someone who is passionate, self driven and tech savvy. | CI/CD and infrastructure management and automation on AWS using open-source and cost-effective technologies as appropriate.| Profound knowledge in Scripting: Python / Bash| Knowledge in using Linux systems| System and network security basic concepts| Container-orchestration: Kubernetes is a plus| Knowledge of API, REST, and HTTP concepts is a plus| CI / CD: Bitbucket / AWS / SonarQube / Docker /XRay/Jira"
Full Stack Developer - Java,4level1,1 month ago,"Maadi, Cairo, Egypt ",Full timeExperienced · 4 - 6 Yrs of Exp · Computer Science · Full Stack · javaScript · HTML · CSS · PHP · SQL · .NET · Software Development · Information Technology (IT),https://wuzzuf.net/jobs/p/w4XvvmvQUd6E-Full-Stack-Developer---Java-4level1-Cairo-Egypt?o=133&l=sp&t=sj&a=python|search-v3|hpb,"8,000 to 12,000 EGP per month, KPIs bonus system","Strong knowledge in Java.| Very good at more than one front-end language such a PHP, HTML5, CSS3, XML, jQuery, mysql, bootstap, react and sass.| Must have the ability to integrate with any 3rd party APIs.| Ability to work with CMS like WordPress is a plus.| Ability to create restful APIs, to be stable and tested.| Ability to work and execute complex database queries.| Degree in Computer Science, Statistics, or relevant field| Excellent communication skills| Excellent analytical skills and Great attention to detail| Proficiency with server-side languages such as Python, Ruby, Java, PHP and .Net.| Knowledge SQL & NoSQL databases such as SQL Server, Oracle Mongo, Couch.| Ability to design and implement Microservice Architecture| Through understanding of web security, cryptography, and performance tuning.| Familiarity with common stacks"
